"id","date","description","amount","balance","messageDate","locationId","locationName","originalAmount","discountAmount"
"64759f440314739e03baa2da","May 30th 2023, 12:31:37 PM","SMS-MESSAGES-CARRIERFEES (6)",-0.034,"16.148955","-","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",-0.034,0
"64754c06eec36a82bb41f01f","May 30th 2023, 06:36:17 AM","SMS, ref: mGmTkfBzdke6k8iVWU4Y",-0.00711,"16.182955","May 30th 2023, 06:36:14 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64754c040314732762b9dd92","May 30th 2023, 06:36:17 AM","SMS, ref: 7uyQkQGrPSHNhd4XAKIO",-0.01422,"16.190065","May 30th 2023, 06:36:12 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"64754b8b9f9dc43ce6fc6273","May 30th 2023, 06:34:16 AM","SMS, ref: 3mEnYlT7XXUw0kEtWUQl",-0.01422,"16.204285","May 30th 2023, 06:34:10 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"6475354e988aec621bce6a8c","May 30th 2023, 04:59:23 AM","CALL, ref: 31QYMVAPDsZRbjbEC4V7",-0.02025,"16.218505","May 30th 2023, 04:59:18 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0225,0.00225
"647517bbca223c1bfc03ffe1","May 30th 2023, 02:53:12 AM","EMAIL Description, ref: Sk2lT7PF0EO3p4wNq715",-0.000675,"16.238755","May 30th 2023, 02:53:06 AM","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",-0.000675,0
"6474fcf93920381c0ff46dbc","May 30th 2023, 12:59:07 AM","EMAIL Description, ref: M2on7CGDggBXPdnXESgI",-0.000675,"16.239430","May 30th 2023, 12:38:01 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474fabdca223c5246010732","May 30th 2023, 12:49:31 AM","EMAIL Description, ref: xT0Z71W8TY3F3HTfWmrU",-0.000675,"16.240105","May 30th 2023, 12:37:58 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f9103551995b11af3fd0","May 30th 2023, 12:42:21 AM","EMAIL Description, ref: xBbUcY7EXRso24eyxkv8",-0.000675,"16.240780","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f8ed3028a60c6b93ace2","May 30th 2023, 12:41:46 AM","EMAIL Description, ref: zBPpAcFR8YwHPlqzikqD",-0.000675,"16.241455","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f8e53028a6e62393ac79","May 30th 2023, 12:41:38 AM","EMAIL Description, ref: RjHA0T4XAxEMNc0EcLqh",-0.000675,"16.242130","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f8a843dd07275603fbad","May 30th 2023, 12:40:37 AM","EMAIL Description, ref: ztBNfmGUAWBO1bjZVzGN",-0.000675,"16.242805","May 30th 2023, 12:40:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f80d3028a654c4939697","May 30th 2023, 12:38:01 AM","EMAIL Description, ref: qbb26l2cZj6OGofZpB9k",-0.000675,"16.243480","May 30th 2023, 12:37:56 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f80cca223c356e00b906","May 30th 2023, 12:38:01 AM","EMAIL Description, ref: hGJOKXcZ7GBnKOCI0kCR",-0.000675,"16.244155","May 30th 2023, 12:37:53 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f7dd3028a69826939303","May 30th 2023, 12:37:14 AM","EMAIL Description, ref: EDqT9MLfmslkXkj2MsSV",-0.000675,"16.244830","May 30th 2023, 12:37:07 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f7d243dd07ac2403e5f7","May 30th 2023, 12:37:03 AM","EMAIL Description, ref: JQQBNLWnGUSYKoGZAOxv",-0.000675,"16.245505","May 30th 2023, 12:36:56 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f6f4ca223c7ef40093ae","May 30th 2023, 12:33:21 AM","EMAIL Description, ref: wb0WJ3ebdSleLaFSca5e",-0.000675,"16.246180","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f6e33028a695e0936d0e","May 30th 2023, 12:33:04 AM","EMAIL Description, ref: xbzp9VD8BlKRcw2EDJ8g",-0.000675,"16.246855","May 30th 2023, 12:32:57 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f66843dd07149b039f1a","May 30th 2023, 12:31:01 AM","EMAIL Description, ref: 4uh0JVlB39IWW5Aj71TP",-0.000675,"16.247530","May 30th 2023, 12:30:41 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f65d355199c5dcaed6c7","May 30th 2023, 12:30:49 AM","EMAIL Description, ref: 0id03zSRuGvjfO2DKsy6",-0.000675,"16.248205","May 30th 2023, 12:30:39 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f65cca223c4d92006938","May 30th 2023, 12:30:49 AM","EMAIL Description, ref: iSWzJyfd558o1dsQloaI",-0.000675,"16.248880","May 30th 2023, 12:30:39 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f65343dd07245e0399ad","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: jlVYxUD8Nxo2ocKZAFVZ",-0.000675,"16.249555","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f652ca223cc29f006661","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: wjO5m7DUKhDzWxb2AQEY",-0.000675,"16.250230","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f651355199522faed38d","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: pHPtmPWJKhAFWPuiFS2R",-0.000675,"16.250905","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f651355199f4ceaed377","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: RINLVB6z1C3pE3kQf5On",-0.000675,"16.251580","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f6513551997577aed34e","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: 7epXsvfhO3hJr9LdhAkP",-0.000675,"16.252255","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f651355199f5eaaed348","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: ooeWkIyT2N5GqHSXxwxj",-0.000675,"16.252930","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f651ca223cff510065e8","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: z4yCBRrGvTKZ5gOHxSpp",-0.000675,"16.253605","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f651ca223c35c20065db","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: NUagalF3pQ8Sf3rgr3oI",-0.000675,"16.254280","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f65143dd07bfb9039914","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: 8QpfmXZ51BYrF0wEAmag",-0.000675,"16.254955","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f65143dd076045039911","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: wh0lmSy5SzfjMPRPlaUO",-0.000675,"16.255630","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f65143dd07312703990e","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: hrduIIDItADecNfTwnz3",-0.000675,"16.256305","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f651ca223c4f2e0065d1","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: fw2nW9o2CPr3N9uLanWB",-0.000675,"16.256980","May 30th 2023, 12:30:31 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f65043dd073ed50398f8","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: bfMpsbiGRdY6CHmwGKiY",-0.000675,"16.257655","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f650ca223c774b0065b4","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: tsttTLIzx4MCa5IboPtJ",-0.000675,"16.258330","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f650ca223c4b980065ae","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: 0iXAgmFZE5q7hWK8VK0p",-0.000675,"16.259005","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f650ca223c74630065ac","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: kY1BSQQfMFH4l9q4TAWy",-0.000675,"16.259680","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f650ca223cc4530065a4","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: Mi8xdiQqVbEnuFcqqgVn",-0.000675,"16.260355","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474f650ca223ca5a40065a0","May 30th 2023, 12:30:42 AM","EMAIL Description, ref: gwkH5REbE6aIKXuc569o",-0.000675,"16.261030","May 30th 2023, 12:30:30 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6474de8cf2c30b62cbd0c1e1","May 29th 2023, 10:49:22 PM","EMAIL Description, ref: xCSSDlkId3a8um2pXLRc",-0.000675,"16.261705","May 29th 2023, 10:48:41 PM","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",-0.000675,0
"6474c00cccce97ba19793881","May 29th 2023, 08:39:05 PM","SMS, ref: V4XX81rCtfyWqaIfeZAh",-0.00711,"16.262380","May 29th 2023, 08:38:58 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"6474c004c7b0280b9c6d545b","May 29th 2023, 08:38:57 PM","SMS, ref: nwPotGRRN8przqhhNeMe",-0.01422,"16.269490","May 29th 2023, 08:38:51 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"6474beeff21c1d3b9682e3cf","May 29th 2023, 08:34:20 PM","SMS, ref: diJHxvqGY9sCYk9jYzBy",-0.01422,"16.283710","May 29th 2023, 08:34:14 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"6474bac6f2c30b3b96caccdc","May 29th 2023, 08:16:35 PM","EMAIL Description, ref: v193tOY34tW3rsZIqVYH",-0.000675,"16.297930","May 29th 2023, 08:16:24 PM","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",-0.000675,0
"6474b074aa6c1f1b71d8d5b8","May 29th 2023, 07:32:41 PM","EMAIL Description, ref: S9VAJb2xzErkfVpgDLau",-0.000675,"16.298605","May 29th 2023, 07:32:17 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"64744db4c0c8b22152ffde2a","May 29th 2023, 12:31:19 PM","SMS-MESSAGES-CARRIERFEES (16)",-0.061,"16.299280","-","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",-0.061,0
"6473d5f95f63e0285aaf9995","May 29th 2023, 04:00:22 AM","SMS, ref: b04U3Ug1S5KUE4wwZbEd",-0.01422,"16.360280","May 29th 2023, 04:00:16 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"64738dc28575a06ff70bd35e","May 28th 2023, 10:52:11 PM","SMS, ref: ctqZrTWPPHCPK2Gwb3sV",-0.00711,"16.374500","May 28th 2023, 10:52:10 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64738dbec0c8b2f4b3fc367d","May 28th 2023, 10:52:11 PM","SMS, ref: stbDQFgdMAoQJTPPjcBo",-0.00711,"16.381610","May 28th 2023, 10:52:05 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64738d105f63e07e72ad639f","May 28th 2023, 10:49:14 PM","SMS, ref: SblTBVsRfCoIM0wCtiAr",-0.00711,"16.388720","May 28th 2023, 10:49:11 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64738d0d4e415d740b5dc26a","May 28th 2023, 10:49:14 PM","SMS, ref: nPRy4RagcQ8I2JtEPT8T",-0.00711,"16.395830","May 28th 2023, 10:49:08 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647364102745fc7f84a8f206","May 28th 2023, 07:54:19 PM","SMS, ref: CoJU0wZ0UB0tQ0m5uuQd",-0.00711,"16.402940","May 28th 2023, 07:54:16 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"6473640e8575a036290a8294","May 28th 2023, 07:54:19 PM","SMS, ref: gSWZv9U2b8LufDPdQDTQ",-0.00711,"16.410050","May 28th 2023, 07:54:13 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647353d28575a00ab60a18c4","May 28th 2023, 06:45:00 PM","SMS, ref: pgH2AnIPT45k1aknjjr2",-0.00711,"16.417160","May 28th 2023, 06:44:57 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647353cf4e415d2e0c5c10fa","May 28th 2023, 06:45:00 PM","SMS, ref: nByMYEdqZkZJNiz6KcF1",-0.00711,"16.424270","May 28th 2023, 06:44:55 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647344a25f63e0e52eab6b18","May 28th 2023, 05:40:15 PM","SMS, ref: VBwSjwSbWyxkFZL3l7Tx",-0.00711,"16.431380","May 28th 2023, 05:40:10 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"6473449dbbd83defb4b86d1c","May 28th 2023, 05:40:10 PM","SMS, ref: KcIp3h3ueDp9CECsHGQq",-0.00711,"16.438490","May 28th 2023, 05:40:05 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647343082745fc325da8314a","May 28th 2023, 05:33:25 PM","SMS, ref: 1LKAOKxMIi68kKNbAhaH",-0.00711,"16.445600","May 28th 2023, 05:33:18 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647342fec0c8b2a661fa2509","May 28th 2023, 05:33:15 PM","SMS, ref: jHcAdISldqaDUmZiMuRq",-0.00711,"16.452710","May 28th 2023, 05:33:09 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647342f6c0c8b243aafa2482","May 28th 2023, 05:33:07 PM","SMS, ref: ZV6VbLE6AZ6XCr2vOboq",-0.00711,"16.459820","May 28th 2023, 05:33:01 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647342e05f63e0632bab5a6b","May 28th 2023, 05:32:41 PM","SMS, ref: LhPU8tWXnprlt7iu9fEC",-0.00711,"16.466930","May 28th 2023, 05:32:39 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647342dc8575a0a8ea09bfbb","May 28th 2023, 05:32:41 PM","SMS, ref: 1Rb7ezFcuCELjtO6zcFW",-0.00711,"16.474040","May 28th 2023, 05:32:35 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647342d35f63e05ee1ab5954","May 28th 2023, 05:32:32 PM","SMS, ref: kPeONfSGNctxNz0i4Thv",-0.00711,"16.481150","May 28th 2023, 05:32:25 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647342bec0c8b28403fa2015","May 28th 2023, 05:32:11 PM","SMS, ref: AdldSH4ngHY03q6enQr1",-0.00711,"16.488260","May 28th 2023, 05:32:05 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64732e139c506039b1b085f2","May 28th 2023, 04:04:01 PM","EMAIL Description, ref: wHvsLIk2ma0mBW9Cz4kT",-0.000675,"16.495370","May 28th 2023, 04:03:52 PM","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",-0.000675,0
"6472fc442745fc4415a5be90","May 28th 2023, 12:31:37 PM","SMS-MESSAGES-CARRIERFEES (35)",-0.132,"16.496045","-","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",-0.132,0
"64729914299951821369e893","May 28th 2023, 05:28:15 AM","SMS, ref: C1bLwpDblyDb1O8NhXRt",-0.00711,"16.628045","May 28th 2023, 05:28:12 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64729912622a9c0d899e5b10","May 28th 2023, 05:28:15 AM","SMS, ref: N1GRXLFiIgJ9KT0BOUhD",-0.01422,"16.635155","May 28th 2023, 05:28:09 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"64729897622a9c17399e5867","May 28th 2023, 05:26:12 AM","SMS, ref: olmLcCz548TURBiF1Ybq",-0.01422,"16.649375","May 28th 2023, 05:26:06 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"64727b0e0f5988399b215ea1","May 28th 2023, 03:20:10 AM","SMS, ref: UmnXxiElD28RrpgzNyfg",-0.00711,"16.663595","May 28th 2023, 03:20:05 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64727b0adf1d74f5f325dff9","May 28th 2023, 03:20:10 AM","SMS, ref: 9QK5k8RRiWWh71OXn9ng",-0.00711,"16.670705","May 28th 2023, 03:20:01 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647278b3622a9c8e129d6d65","May 28th 2023, 03:10:07 AM","SMS, ref: 7uWsXCHg0JmernVM85mW",-0.00711,"16.677815","May 28th 2023, 03:10:02 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647278b2b01e8f63f9850e91","May 28th 2023, 03:10:07 AM","SMS, ref: q4AFSXgDDqzrWwg5NrVX",-0.00711,"16.684925","May 28th 2023, 03:10:01 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"6472765a38729338d4a296ca","May 28th 2023, 03:00:07 AM","SMS, ref: Sp5ifIzZRdE4o6cJnpWz",-0.00711,"16.692035","May 28th 2023, 03:00:02 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"6472765a0f598823eb213373","May 28th 2023, 03:00:07 AM","SMS, ref: 3afJRcAxCRTocJaqtd5X",-0.00711,"16.699145","May 28th 2023, 03:00:01 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64727570b01e8f2c0284f298","May 28th 2023, 02:56:10 AM","SMS, ref: Gpex6DKGLUNyjl6hokkO",-0.00711,"16.706255","May 28th 2023, 02:56:08 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"6472756d622a9c4eea9d5176","May 28th 2023, 02:56:10 AM","SMS, ref: 5XuzF4JMNDKCnPbm3aYk",-0.00711,"16.713365","May 28th 2023, 02:56:05 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64726b354a42e6d89c6a5453","May 28th 2023, 02:12:33 AM","SMS, ref: dhLXN3ZFvPyYpTwDPPJp",-0.00711,"16.720475","May 28th 2023, 02:12:28 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64726b34622a9c8e639cf9d2","May 28th 2023, 02:12:33 AM","SMS, ref: gNJzG70W71wDcuQGmX8q",-0.00711,"16.727585","May 28th 2023, 02:12:27 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647265c1622a9c8e619cc597","May 28th 2023, 01:49:17 AM","SMS, ref: cKbiFPEtwDyov7nZxhJQ",-0.00711,"16.734695","May 28th 2023, 01:49:12 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647265c06d1c2ca4ad62fbce","May 28th 2023, 01:49:17 AM","SMS, ref: IRtWB1JMK22Xq2fLozLR",-0.00711,"16.741805","May 28th 2023, 01:49:12 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647265550f59884b2b209d18","May 28th 2023, 01:47:29 AM","SMS, ref: 2FRbSEGTpS7fWVOmTqTp",-0.00711,"16.748915","May 28th 2023, 01:47:24 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64726554df1d7481202521d7","May 28th 2023, 01:47:29 AM","SMS, ref: knYtgXYfIV8VU2zMJcvA",-0.00711,"16.756025","May 28th 2023, 01:47:23 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647264f80f59881b40209821","May 28th 2023, 01:45:56 AM","SMS, ref: h5sfmH20tQNU0zoKASIv",-0.00711,"16.763135","May 28th 2023, 01:45:52 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647264f7622a9c15ef9cbc3e","May 28th 2023, 01:45:56 AM","SMS, ref: YAfP6SrNmLMVe2uRlCwf",-0.00711,"16.770245","May 28th 2023, 01:45:50 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"647264bfdf1d74149b251943","May 28th 2023, 01:44:59 AM","SMS, ref: FXGKjiDtNosNSbFjmWh6",-0.01422,"16.777355","May 28th 2023, 01:44:55 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"647264be6d1c2c548e62ef55","May 28th 2023, 01:44:59 AM","SMS, ref: CefFz4LlTVX5Crp11zQw",-0.01422,"16.791575","May 28th 2023, 01:44:53 AM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"64725352a3ea1cf0aaeac8d9","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: efoSZr8DOgZtheFLieBr",-0.000675,"16.805795","May 28th 2023, 12:30:26 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"64725352a3ea1c38afeac88b","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: qfcos45EXtq3VAsZ8DCg",-0.000675,"16.806470","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"64725352a3ea1cf233eac87b","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: 28TZgsLBhhnxEGgtxVqV",-0.000675,"16.807145","May 28th 2023, 12:30:25 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"64725352a3ea1c4172eac85d","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: DDAOIMWBVMPDjT6DVE3S",-0.000675,"16.807820","May 28th 2023, 12:30:25 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"64725351771334d9836d7bd1","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: SFo6IRMU5AifnkbxNs7m",-0.000675,"16.808495","May 28th 2023, 12:30:26 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"64725351a3ea1c7e2ceac7b1","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: 80yY264BLfec0ketaWO6",-0.000675,"16.809170","May 28th 2023, 12:30:25 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"647253517713344f5c6d7b7e","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: yC6D4cgFWOHyWtSgAjOo",-0.000675,"16.809845","May 28th 2023, 12:30:25 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"64725350a3ea1c6fd9eac7a5","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: uyk5R8SLk8KC3tGCUG0y",-0.000675,"16.810520","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534fa3ea1c301aeac79d","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: JpqNgZ1NJiPf00aTxnGb",-0.000675,"16.811195","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"647253509c50601944a7c84f","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: yDJRc9NHBoI12t68swFw",-0.000675,"16.811870","May 28th 2023, 12:30:27 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534ba3ea1c7d87eac772","May 28th 2023, 12:30:37 AM","EMAIL Description, ref: W6ek6GwOiLVIln0sTrRs",-0.000675,"16.812545","May 28th 2023, 12:30:25 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534aaa2e008dd2b5e426","May 28th 2023, 12:30:30 AM","EMAIL Description, ref: sYbR1y4RM3o9HM3pR0hG",-0.000675,"16.813220","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534a8f9cfd62464d9683","May 28th 2023, 12:30:30 AM","EMAIL Description, ref: 1BBBHOdE6nYQoATLx5Ls",-0.000675,"16.813895","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534a8f9cfd6bf94d967b","May 28th 2023, 12:30:30 AM","EMAIL Description, ref: hAscir9XCN1Seb6RycUH",-0.000675,"16.814570","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534a8f9cfd3dfb4d9671","May 28th 2023, 12:30:30 AM","EMAIL Description, ref: V2OiquPvOIhmmuWjkRKD",-0.000675,"16.815245","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534a8f9cfd1d804d966f","May 28th 2023, 12:30:30 AM","EMAIL Description, ref: q8ZLJ8155BJthbGukBg6",-0.000675,"16.815920","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534a8f9cfd9a3e4d966d","May 28th 2023, 12:30:30 AM","EMAIL Description, ref: NdzTefOxxshlBm5z80rG",-0.000675,"16.816595","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"6472534a8f9cfd807b4d9669","May 28th 2023, 12:30:30 AM","EMAIL Description, ref: N0Jum3ExKQwL6xMUNC3s",-0.000675,"16.817270","May 28th 2023, 12:30:24 AM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
